Site,Date,ID,Sector,Unit,Layer,Level
VB,2007,1553,,I18,B,5
VB,2007,1553,,I18,B,5
VB,2007,1553,,I18,B,5
VB,2007,1553,,I18,B,5
VB,2007,1553,,I18,B,5
VB,2007,1566,,J17,B,4
VB,2007,1556,,I18,B,5
VB,2007,1557,,I18,B,5
VB,2007,1560,,I18,B,5
VB,2007,1602,,G18,B,4
VB,2007,1570,,J17,B,4
VB,2007,1568,,J18,B,5
VB,2007,1573,,J17,B,4
VB,2007,1578,,J17,B,5
VB,2007,1575,,I18,B,5
VB,2007,1577,,J18,B,5
VB,2007,1579,,J17,B,5
VB,2007,1592,,J17,B,4
VB,2008,368,,G17,B,8
VB,2007,1583,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1587,,I18,B,5
VB,2007,1589,,J18,B,5
VB,2007,1596,,J17,B,5
VB,2007,1595,,J18,B,5
VB,2008,408,,J17,B,7
VB,2008,382,,G17,B,6
VB,2008,383,,G17,B,6
VB,2007,1599,,J18,B,5
VB,2007,1602,,G18,B,4
VB,2007,1640,,G18,B,5
VB,2007,1605,,J18,B,5
VB,2007,1608,,I18,B,5
VB,2007,1609,,I18,B,5
VB,2007,1610,,I18,B,5
VB,2007,1611,,I18,B,5
VB,2007,1613,,I18,B,5
VB,2008,385,,G17,B,6
VB,2007,1618,,I18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1622,,J18,B,5
VB,2007,1631,,I18,B,5
VB,2007,1634,,I18,B,5
VB,2008,402,,G17,B,6
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1638,,I18,B,5
VB,2007,1639,,I18,B,5
VB,2007,1640,,G18,B,5
VB,2007,1640,,G18,B,5
VB,2008,11,,G18,B,5
VB,2007,1644,,J18,B,5
VB,2007,1644,,J18,B,5
VB,2007,1645,,J18,B,5
VB,2007,1645,,J18,B,5
VB,2007,2103,,H16,A,3
VB,2008,173,,H17,B,6
VB,2008,2445,,I17,B,5
VB,2008,174,,H17,B,6
VB,2008,176,,H17,B,6
VB,2008,5573,,J17,C,1
VB,2008,5576,,J17,C,1
VB,2008,5594,,J17,C,1
VB,2008,5595,,J17,C,1
VB,2008,5645,,J17,C,1
VB,2008,5663,,J17,C,1
VB,2008,5664,,J17,C,1
VB,2008,5664,,J17,C,1
VB,2008,5722,,J18,C,1
VB,2008,5722,,J18,C,1
VB,2008,5766,,J18,C,1
VB,2008,5769,,J18,C,1
VB,2008,5770,,J18,C,1
VB,2008,5772,,J18,C,1
VB,2008,5798,,J17,C,1
VB,2008,5800,,J17,C,1
VB,2008,5800,,J17,C,1
VB,2008,5800,,J17,C,1
VB,2008,5800,,J17,C,1
VB,2008,5800,,J17,C,1
VB,2008,5800,,J17,C,1
VB,2008,5801,,J17,C,1
VB,2008,5802,,J17,C,1
VB,2008,5829,,J17,C,1
VB,2008,5833,,J17,C,1
VB,2008,5839,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5840,,J17,C,1
VB,2008,5841,,J17,C,1
VB,2008,5841,,J17,C,1
VB,2008,5841,,J17,C,1
VB,2008,5841,,J17,C,1
VB,2008,5903,,J17,C,1
VB,2008,5904,,J17,C,1
VB,2008,5906,,J17,C,1
VB,2008,5907,,J17,C,1
VB,2008,5908,,J17,C,1
VB,2008,5910,,J17,C,1
VB,2008,5980,,J17,C,1
VB,2008,5984,,J17,C,1
VB,2008,2,,I17,B,5
VB,2008,31,,H18,B,5
VB,2008,33,,H18,B,5
VB,2008,44,,H18,B,5
VB,2008,37,,G18,B,5
VB,2008,46,,H18,B,5
VB,2008,54,,H18,B,5
VB,2008,55,,H18,B,5
VB,2008,57,,H18,B,5
VB,2008,64,,H18,B,5
VB,2008,78,,H18,B,5
VB,2008,80,,H18,B,5
VB,2008,82,,H18,B,5
VB,2008,40,,G18,B,5
VB,2008,62,,G18,B,5
VB,2008,82,,H18,B,5
VB,2008,82,,H18,B,5
VB,2008,82,,H18,B,5
VB,2008,101,,H18,B,5
VB,2008,108,,H18,B,5
VB,2008,93,,G18,B,5
VB,2008,109,,H18,B,5
VB,2008,109,,H18,B,5
VB,2008,109,,H18,B,5
VB,2008,94,,G18,B,5
VB,2008,103,,G18,B,5
VB,2008,109,,H18,B,5
VB,2008,104,,G18,B,5
VB,2008,125,,G18,B,5
VB,2008,109,,H18,B,5
VB,2008,403,,G17,B,6
VB,2008,127,,G18,B,5
VB,2008,128,,G18,B,5
VB,2008,137,,G18,B,5
VB,2008,405,,G17,B,6
VB,2008,131,,H18,B,6
VB,2008,179,,G18,B,5
VB,2008,143,,H18,B,6
VB,2008,406,,G17,B,6
VB,2008,437,,G17,B,7
VB,2008,205,,H17,B,6
VB,2008,206,,H17,B,6
VB,2008,211,,H17,B,6
VB,2008,214,,H17,B,6
VB,2008,182,,G18,B,5
VB,2008,217,,G18,B,5
VB,2008,187,,H18,B,6
VB,2008,191,,H18,B,6
VB,2008,191,,H18,B,6
VB,2008,191,,H18,B,6
VB,2008,191,,H18,B,6
VB,2008,191,,H18,B,6
VB,2008,191,,H18,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,215,,H17,B,6
VB,2008,242,,H17,B,6
VB,2008,243,,H17,B,6
VB,2008,244,,H17,B,6
VB,2008,245,,H17,B,6
VB,2008,230,,G18,B,5
VB,2008,259,,G18,B,5
VB,2008,246,,H17,B,6
VB,2008,247,,H17,B,6
VB,2008,249,,H17,B,6
VB,2008,250,,H17,B,6
VB,2008,251,,H17,B,6
VB,2008,283,,H17,B,6
VB,2008,284,,H17,B,6
VB,2008,287,,H17,B,6
VB,2008,310,,H17,B,6
VB,2008,301,,G18,B,6
VB,2008,264,,H18,B,6
VB,2007,281,,K16,B,1
VB,2007,286,,K16,B,1
VB,2008,340,,H17,B,6
VB,2008,340,,H17,B,6
VB,2007,291,,K16,B,1
VB,2008,340,,H17,B,6
VB,2008,289,,H18,B,6
VB,2008,291,,H18,B,6
VB,2007,295,,K16,B,1
VB,2008,292,,J15,B,6
VB,2007,299,,K16,B,1
VB,2008,298,,J15,B,6
VB,2007,303,,K16,B,1
VB,2008,302,,G18,B,6
VB,2008,303,,G18,B,6
VB,2008,304,,G18,B,6
VB,2008,327,,G18,B,5
VB,2007,306,,K16,B,1
VB,2007,308,,K16,B,1
VB,2008,340,,H17,B,6
VB,2007,324,,K16,B,1
VB,2008,329,,G18,B,5
VB,2008,374,,G18,B,5
VB,2007,329,,K16,B,1
VB,2007,329,,K16,B,1
VB,2007,329,,K16,B,1
VB,2008,339,,J15,B,1
VB,2008,356,,H17,B,6
VB,2008,367,,H17,B,6
VB,2008,398,,H17,B,6
VB,2008,411,,H17,B,6
VB,2008,448,,H17,B,6
VB,2008,361,,J15,B,1
VB,2008,363,,J15,B,1
VB,2008,364,,J15,B,1
VB,2008,450,,H17,B,5
VB,2008,439,,G17,B,7
VB,2007,370,,K16,B,2
VB,2008,377,,G18,B,5
VB,2008,387,,G18,B,5
VB,2008,379,,H18,B,6
VB,2007,381,,K16,B,2
VB,2007,382,,K16,B,2
VB,2007,391,,K16,B,2
VB,2008,392,,H18,B,6
VB,2008,392,,H18,B,6
VB,2007,393,,K16,B,2
VB,2008,450,,H17,B,6
VB,2007,399,,K16,B,2
VB,2007,402,,K16,B,2
VB,2007,405,,K16,B,2
VB,2007,409,,K16,B,2
VB,2008,450,,H17,B,6
VB,2007,412,,K16,B,2
VB,2008,417,,K15,B,1
VB,2008,418,,K15,B,1
VB,2008,421,,H18,B,6
VB,2007,430,,K16,B,2
VB,2007,431,,K16,B,2
VB,2008,431,,G18,B,6
VB,2008,435,,K15,B,1
VB,2008,436,,K15,B,1
VB,2007,437,,K16,B,2
VB,2008,440,,G17,B,7
VB,2008,487,,G17,B,7
VB,2007,440,,K16,B,2
VB,2008,510,,G17,B,7
VB,2007,442,,K16,B,2
VB,2007,442,,K16,B,2
VB,2008,450,,H17,B,6
VB,2008,450,,H17,B,6
VB,2008,450,,H17,B,6
VB,2008,450,,H17,B,6
VB,2008,450,,H17,B,6
VB,2008,450,,H17,B,6
VB,2008,470,,H17,B,6
VB,2008,471,,H17,B,6
VB,2008,472,,H17,B,6
VB,2007,451,,K16,B,2
VB,2007,452,,K16,B,2
VB,2007,454,,K16,B,2
VB,2007,456,,K16,B,2
VB,2007,458,,K16,B,2
VB,2008,458,,K15,B,1
VB,2008,460,,G18,B,6
VB,2007,465,,K16,B,2
VB,2007,465,,K16,B,2
VB,2007,465,,K16,B,2
VB,2007,465,,K16,B,2
VB,2008,473,,H17,B,6
VB,2008,494,,H17,B,6
VB,2008,575,,H17,B,6
VB,2008,593,,H17,B,6
VB,2008,476,,H18,B,6
VB,2007,481,,K16,B,2
VB,2008,484,,H18,B,6
VB,2007,484,,K16,B,2
VB,2007,484,,K16,B,2
VB,2007,484,,K16,B,2
VB,2007,484,,K16,B,2
VB,2008,511,,G17,B,7
VB,2007,490,,K16,B,2
VB,2008,594,,H17,B,6
VB,2007,497,,K16,B,3
VB,2007,498,,K16,B,3
VB,2008,498,,H18,B,6
VB,2007,499,,K16,B,3
VB,2007,502,,K16,B,3
VB,2007,503,,K16,B,3
VB,2007,506,,K16,B,3
VB,2008,555,,G17,B,7
VB,2007,511,,K16,B,3
VB,2008,578,,G17,B,7
VB,2007,512,,K16,B,3
VB,2007,515,,K16,B,3
VB,2007,521,,K16,B,3
VB,2007,522,,K16,B,3
VB,2007,523,,K16,B,3
VB,2007,524,,K16,B,3
VB,2008,524,,G18,B,6
VB,2008,526,,G18,B,6
VB,2007,527,,K16,B,3
VB,2008,531,,G18,B,6
VB,2007,534,,K16,B,3
VB,2007,534,,K16,B,3
VB,2007,534,,K16,B,3
VB,2007,540,,K16,B,3
VB,2007,542,,K16,B,3
VB,2008,549,,K15,B,2
VB,2007,550,,K16,B,3
VB,2008,579,,G17,B,7
VB,2008,558,,H18,B,6
VB,2007,565,,K16,B,3
VB,2008,569,,K15,B,2
VB,2008,570,,K15,B,2
VB,2008,572,,K15,B,2
VB,2007,573,,K16,B,3
VB,2008,573,,H18,B,6
VB,2008,594,,H17,B,6
VB,2008,595,,G17,B,7
VB,2008,600,,G17,B,6
VB,2008,583,,G18,C,1
VB,2008,588,,G18,B,6
VB,2008,589,,G18,B,6
VB,2007,592,,K16,B,3
VB,2008,594,,H17,B,6
VB,2008,594,,H17,B,6
VB,2008,594,,H17,B,6
VB,2008,594,,H17,B,6
VB,2008,594,,H17,B,6
VB,2008,681,,H17,B,6
VB,2008,737,,H17,B,6
VB,2008,750,,H17,B,6
VB,2008,602,,G17,B,7
VB,2008,597,,H18,B,6
VB,2008,598,,H18,B,6
VB,2008,603,,G17,B,7
VB,2008,631,,G17,B,7
VB,2008,604,,H18,B,6
VB,2008,605,,H18,B,6
VB,2008,606,,H18,B,6
VB,2007,611,,K16,B,3
VB,2008,612,,K15,B,2
VB,2008,614,,K15,B,2
VB,2007,618,,K16,B,3
VB,2008,631,,G17,B,7
VB,2008,631,,G17,B,7
VB,2008,631,,G17,B,7
VB,2008,632,,G17,B,8
VB,2008,633,,G17,B,8
VB,2008,893,,G17,B,8
VB,2007,634,,K16,B,3
VB,2008,634,,G18,B,6
VB,2007,635,,K16,B,3
VB,2008,635,,G18,B,6
VB,2008,637,,K15,B,2
VB,2007,637,,K16,B,3
VB,2008,642,,G18,B,6
VB,2008,654,,G18,B,6
VB,2008,662,,J15,B,2
VB,2008,664,,J15,B,2
VB,2008,676,,G18,B,6
VB,2008,751,,H17,B,6
VB,2007,682,,K16,B,3
VB,2008,683,,I17,B,6
VB,2008,685,,H18,B,6
VB,2007,691,,K16,B,3
VB,2007,700,,K16,B,3
VB,2008,713,,J15,B,2
VB,2008,714,,J15,B,2
VB,2008,715,,J15,B,2
VB,2007,717,,K16,B,3
VB,2008,719,,I17,B,6
VB,2008,722,,H18,B,6
VB,2007,723,,K16,B,3
VB,2007,725,,K16,B,3
VB,2007,725,,K16,B,3
VB,2007,725,,K16,B,3
VB,2007,725,,K16,B,3
VB,2008,832,,H17,B,6
VB,2007,739,,K16,B,4
VB,2007,740,,K16,B,4
VB,2007,741,,K16,B,4
VB,2007,741,,K16,B,4
VB,2007,748,,K16,B,4
VB,2008,869,,H17,B,6
VB,2008,870,,H17,B,6
VB,2008,753,,J15,B,2
VB,2007,755,,K16,B,4
VB,2007,758,,K16,B,4
VB,2007,768,,K16,B,4
VB,2008,769,,G18,B,6
VB,2007,772,,K16,B,4
VB,2008,775,,G18,B,6
VB,2008,779,,J15,B,2
VB,2008,780,,J15,B,2
VB,2008,781,,J15,B,2
VB,2008,786,,I17,B,6
VB,2008,787,,I17,B,6
VB,2008,795,,J15,B,2
VB,2007,796,,K16,B,4
VB,2007,797,,K16,B,4
VB,2008,797,,J15,B,2
VB,2008,805,,H18,B,6
VB,2008,805,,H18,B,6
VB,2008,812,,G18,B,8
VB,2008,819,,G18,B,6
VB,2007,820,,K16,B,4
VB,2007,822,,K16,B,4
VB,2007,823,,K16,B,4
VB,2008,825,,G18,B,6
VB,2008,880,,H17,B,6
VB,2007,833,,K16,B,4
VB,2008,834,,J15,B,2
VB,2007,842,,K16,B,4
VB,2008,842,,G18,B,6
VB,2008,844,,G18,B,6
VB,2008,846,,I17,B,6
VB,2007,852,,K16,B,4
VB,2007,853,,K16,B,4
VB,2008,856,,I17,B,6
VB,2008,857,,I17,B,6
VB,2008,858,,I17,B,6
VB,2008,908,,H17,B,6
VB,2008,910,,H17,B,6
VB,2008,932,,H17,B,6
VB,2008,885,,K14,Z,1
VB,2008,891,,I17,B,6
VB,2008,967,,G17,B,7
VB,2008,895,,H18,B,6
VB,2008,895,,H18,B,6
VB,2008,895,,H18,B,6
VB,2008,895,,H18,B,6
VB,2008,895,,H18,B,6
VB,2008,899,,G18,B,6
VB,2008,900,,G18,B,6
VB,2008,1224,,H17,C,1
VB,2008,1238,,H17,C,1
VB,2008,912,,I17,B,6
VB,2008,912,,I17,B,6
VB,2008,912,,I17,B,6
VB,2007,914,,K16,B,4
VB,2007,914,,K16,B,4
VB,2008,915,,H18,B,6
VB,2008,918,,G18,B,6
VB,2008,919,,G18,B,6
VB,2008,920,,G18,B,6
VB,2008,921,,G18,B,6
VB,2008,922,,G18,B,6
VB,2008,1286,,H17,C,1
VB,2008,949,,G18,B,6
VB,2008,950,,G18,B,6
VB,2008,952,,G18,B,6
VB,2008,970,,G17,B,7
VB,2008,972,,G17,B,7
VB,2008,990,,H18,B,6
VB,2008,999,,G18,B,6
VB,2008,1001,,G18,B,6
VB,2008,1002,,G18,B,6
VB,2008,1004,,G18,B,6
VB,2008,1006,,G18,B,6
VB,2008,1034,,H18,B,6
VB,2008,1044,,I17,B,6
VB,2008,1046,,I17,B,6
VB,2008,1048,,I17,B,6
VB,2008,1058,,G18,B,6
VB,2008,1060,,G18,B,6
VB,2008,1061,,G18,B,6
VB,2008,1063,,G18,B,6
VB,2008,1080,,G17,B,7
VB,2008,1084,,G18,B,6
VB,2008,1086,,G18,B,8
VB,2008,1091,,G18,B,6
VB,2008,1099,,H18,B,7
VB,2008,1116,,I17,B,6
VB,2008,1121,,I18,B,6
VB,2008,1123,,I18,B,6
VB,2008,1131,,G18,B,6
VB,2008,1133,,I17,B,6
VB,2008,1143,,G17,B,7
VB,2008,1160,,I18,B,7
VB,2008,1161,,J14,B,2
VB,2008,1162,,J14,B,2
VB,2008,1165,,I17,B,7
VB,2008,1167,,I17,B,7
VB,2008,1178,,G18,B,7
VB,2008,1186,,I18,B,7
VB,2007,1219,,K16,C,1
VB,2008,1353,,H17,C,1
VB,2008,1225,,K14,B,1
VB,2008,1225,,K14,B,1
VB,2008,1225,,K14,B,1
VB,2008,1226,,G18,B,7
VB,2008,1235,,I18,B,7
VB,2008,1355,,H17,C,1
VB,2008,1242,,I17,B,7
VB,2007,1242,,K16,C,1
VB,2007,1243,,K16,C,1
VB,2008,1247,,I17,B,7
VB,2007,1249,,K16,C,1
VB,2007,1249,,K16,C,1
VB,2008,1250,,H18,B,6
VB,2008,1257,,K14,B,1
VB,2008,1258,,K14,B,1
VB,2007,1265,,K16,C,1
VB,2008,1273,,I17,B,7
VB,2008,1275,,I17,B,7
VB,2007,1280,,K16,C,1
VB,2008,1282,,I18,B,7
VB,2008,1357,,H17,C,1
VB,2007,1290,,K16,C,1
VB,2007,1291,,K16,C,1
VB,2007,1291,,K16,C,1
VB,2007,1291,,K16,C,1
VB,2007,1291,,K16,C,1
VB,2007,1291,,K16,C,1
VB,2007,1291,,K16,C,1
VB,2008,1304,,I17,B,7
VB,2008,1308,,I17,B,7
VB,2007,1314,,K16,C,1
VB,2008,1316,,K14,B,1
VB,2008,1317,,K14,B,1
VB,2008,1318,,K14,B,1
VB,2008,1319,,K14,B,1
VB,2008,1329,,I18,B,7
VB,2008,1331,,I18,B,7
VB,2008,1332,,I18,B,7
VB,2008,1337,,G18,C,1
VB,2008,1339,,G18,C,1
VB,2007,1346,,K16,C,1
VB,2008,1357,,H17,C,1
VB,2008,1357,,H17,C,1
VB,2008,1357,,H17,C,1
VB,2008,1369,,H17,C,1
VB,2008,1386,,H17,B,7
VB,2008,1401,,H17,C,1
VB,2008,1359,,G18,C,1
VB,2008,1366,,G18,C,1
VB,2007,1368,,K16,C,1
VB,2008,1420,,H17,B,7
VB,2008,1376,,I17,B,7
VB,2008,1377,,I17,B,7
VB,2008,1379,,I17,B,7
VB,2008,1380,,I17,B,7
VB,2007,1380,,K16,C,1
VB,2007,1382,,K16,C,1
VB,2008,1422,,H17,B,7
VB,2008,1387,,I18,B,7
VB,2007,1389,,K16,C,1
VB,2007,1395,,K16,C,1
VB,2007,1395,,K16,C,1
VB,2008,1424,,H17,B,7
VB,2008,1403,,K14,B,1
VB,2008,1407,,I17,B,6
VB,2008,1408,,I17,B,7
VB,2008,1411,,I17,B,7
VB,2008,1412,,I17,B,7
VB,2007,1412,,K16,C,1
VB,2007,1412,,K16,C,1
VB,2007,1412,,K16,C,1
VB,2008,1426,,H17,B,7
VB,2008,1428,,H17,B,7
VB,2008,1451,,H17,B,7
VB,2008,1452,,H17,B,7
VB,2008,1521,,H17,B,7
VB,2008,1431,,G18,C,1
VB,2008,1433,,G18,C,1
VB,2008,1435,,G18,C,1
VB,2008,1437,,K14,B,1
VB,2008,1439,,K14,B,1
VB,2008,1441,,K14,B,1
VB,2008,1442,,K14,B,1
VB,2008,1522,,H17,B,7
VB,2008,1527,,H17,B,7
VB,2008,1456,,K14,B,1
VB,2008,1466,,I17,B,7
VB,2008,1467,,I17,B,7
VB,2008,1485,,G18,C,1
VB,2008,1487,,G18,C,1
VB,2008,1492,,I17,B,7
VB,2008,1497,,J15,B,3
VB,2008,1514,,G18,C,1
VB,2008,1515,,G18,C,1
VB,2008,1519,,G18,C,1
VB,2008,1527,,H17,B,7
VB,2008,1527,,H17,B,7
VB,2008,1528,,H17,B,7
VB,2008,1554,,H17,B,7
VB,2008,1555,,H17,B,7
VB,2008,1565,,H17,B,7
VB,2008,1536,,K14,B,2
VB,2008,1538,,J15,B,2
VB,2008,1539,,J15,B,2
VB,2008,1542,,J15,B,2
VB,2008,1546,,J15,B,2
VB,2008,1552,,J15,B,2
VB,2008,1567,,H17,B,7
VB,2008,1601,,H17,B,7
VB,2008,1562,,I17,B,7
VB,2008,1604,,H17,B,7
VB,2008,1672,,H17,B,7
VB,2008,1576,,G18,C,1
VB,2008,1577,,G18,C,1
VB,2008,1579,,G18,C,1
VB,2008,1581,,G18,C,1
VB,2008,1582,,G18,C,1
VB,2008,1588,,I17,B,7
VB,2008,1588,,I17,B,7
VB,2008,1595,,K14,B,1
VB,2008,1599,,K14,B,1
VB,2008,1675,,H17,B,7
VB,2008,1677,,H17,B,7
VB,2008,1615,,H18,B,7
VB,2008,1623,,G18,C,1
VB,2008,1625,,G18,C,1
VB,2008,1627,,G18,C,1
VB,2008,1646,,I17,B,7
VB,2008,1649,,I17,B,7
VB,2008,1652,,G18,C,1
VB,2008,1657,,G17,B,8
VB,2008,1660,,K14,B,1
VB,2008,1661,,K14,B,1
VB,2008,1663,,K14,B,1
VB,2008,1667,,H18,B,7
VB,2008,1669,,H18,B,7
VB,2008,1677,,H17,B,7
VB,2008,1677,,H17,B,7
VB,2008,1677,,H17,B,7
VB,2008,1677,,H17,B,7
VB,2008,1678,,H17,B,7
VB,2008,1747,,H17,B,7
VB,2008,1750,,H17,B,7
VB,2008,1754,,H17,B,7
VB,2008,1682,,J15,B,2
VB,2008,1690,,J15,B,2
VB,2008,1692,,J15,B,2
VB,2008,1692,,J15,B,2
VB,2008,1692,,J15,B,2
VB,2008,1692,,J15,B,2
VB,2008,1692,,J15,B,2
VB,2008,1696,,I17,B,7
VB,2008,1697,,I17,B,7
VB,2008,1698,,I17,B,7
VB,2008,1701,,H18,B,7
VB,2008,1708,,G18,B,7
VB,2008,1719,,G18,C,1
VB,2008,1723,,G18,C,1
VB,2008,1727,,G18,C,1
VB,2008,1734,,K14,B,1
VB,2008,1737,,I17,B,7
VB,2008,1738,,I17,B,7
VB,2008,1739,,I17,B,7
VB,2008,1740,,I17,B,7
VB,2008,1743,,I17,B,7
VB,2008,1744,,H18,B,7
VB,2008,1811,,H17,B,7
VB,2008,1813,,H17,B,7
VB,2008,1752,,K14,B,1
VB,2008,1832,,H17,B,7
VB,2008,1763,,I17,B,7
VB,2008,1763,,I17,B,7
VB,2008,1767,,K14,B,1
VB,2008,1767,,K14,B,1
VB,2008,1775,,J15,B,2
VB,2008,1778,,J15,B,2
VB,2008,1791,,G18,C,1
VB,2008,1792,,G18,C,1
VB,2008,1793,,G18,C,1
VB,2008,1800,,K14,B,1
VB,2008,1833,,H17,B,7
VB,2008,1853,,H17,B,7
VB,2008,1816,,G18,C,1
VB,2008,1818,,G18,C,1
VB,2008,1823,,H18,B,7
VB,2008,1905,,H17,B,7
VB,2008,1909,,H17,B,7
VB,2008,1836,,G18,C,1
VB,2008,1838,,G18,C,1
VB,2008,1848,,I17,B,7
VB,2008,1849,,H18,B,7
VB,2008,1850,,G18,C,1
VB,2008,1914,,H17,B,7
VB,2008,1855,,K14,B,1
VB,2008,1857,,I18,B,7
VB,2008,1867,,G18,C,1
VB,2008,1871,,H18,B,7
VB,2008,1877,,H18,B,7
VB,2008,1878,,H18,B,7
VB,2008,1890,,J15,B,2
VB,2008,1891,,J15,B,2
VB,2008,1892,,H18,B,7
VB,2008,1893,,H18,B,7
VB,2008,1894,,H18,B,7
VB,2008,2004,,H17,B,7
VB,2008,2008,,H17,B,7
VB,2008,2033,,H17,B,7
VB,2008,1915,,I17,B,7
VB,2008,1916,,I17,B,7
VB,2008,1920,,I17,B,7
VB,2008,1921,,K14,B,4
VB,2008,1925,,K14,B,1
VB,2008,1927,,K14,B,1
VB,2008,1930,,K14,B,1
VB,2008,1931,,K14,B,1
VB,2008,1936,,J15,B,2
VB,2008,1936,,J15,B,2
VB,2008,1940,,H18,B,7
VB,2008,1941,,H18,B,7
VB,2008,1960,,K14,B,2
VB,2008,1961,,K14,B,2
VB,2008,1965,,K14,B,2
VB,2008,1970,,I18,B,7
VB,2008,1971,,I18,B,7
VB,2008,1972,,I18,B,7
VB,2008,1976,,J15,B,2
VB,2008,1977,,J15,B,2
VB,2008,1978,,J15,B,2
VB,2008,1982,,G18,C,1
VB,2008,1988,,G18,C,1
VB,2008,1989,,G18,C,1
VB,2008,1992,,G18,C,1
VB,2008,1994,,H18,B,7
VB,2008,1996,,H18,B,7
VB,2008,2223,,H17,B,7
VB,2008,2230,,H17,B,7
VB,2008,2010,,J15,B,2
VB,2008,2012,,J15,B,2
VB,2008,2013,,J15,B,2
VB,2008,2014,,J15,B,2
VB,2008,2018,,I18,B,7
VB,2008,2024,,I18,B,7
VB,2008,2025,,I18,B,7
VB,2008,2267,,H17,B,7
VB,2008,2040,,K14,B,2
VB,2008,2041,,K14,B,2
VB,2008,2049,,H18,B,7
VB,2008,2052,,K15,B,2
VB,2008,2054,,K15,B,2
VB,2008,2057,,G18,C,1
VB,2008,2058,,G18,C,1
VB,2008,2064,,I18,B,7
VB,2008,2066,,I18,B,7
VB,2008,2068,,K15,B,3
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2069,,K14,B,2
VB,2008,2070,,K15,B,3
VB,2008,2071,,K15,B,3
VB,2008,2073,,K15,B,3
VB,2008,2074,,G18,C,1
VB,2008,2076,,G18,C,1
VB,2008,2079,,G18,C,1
VB,2008,2080,,G18,C,1
VB,2008,2087,,H18,B,7
VB,2008,2087,,H18,B,7
VB,2008,2087,,H18,B,7
VB,2008,2087,,H18,B,7
VB,2008,2087,,H18,B,7
VB,2008,2087,,H18,B,7
VB,2008,2087,,H18,B,7
VB,2008,2088,,G18,C,1
VB,2008,2091,,K14,B,2
VB,2008,2099,,H18,B,7
VB,2008,2104,,I18,B,7
VB,2008,2104,,I18,B,7
VB,2008,2107,,K15,B,3
VB,2008,2108,,K15,B,3
VB,2008,2111,,K15,B,3
VB,2008,2117,,G18,C,1
VB,2008,2118,,G18,C,1
VB,2008,2120,,G18,C,1
VB,2008,2121,,G18,C,1
VB,2008,2121,,G18,C,1
VB,2008,2122,,H18,B,8
VB,2008,2123,,H18,B,7
VB,2008,2127,,H18,B,7
VB,2008,2147,,G18,C,1
VB,2008,2148,,G18,C,1
VB,2008,2149,,G18,C,1
VB,2008,2150,,G18,C,1
VB,2008,2155,,G18,C,1
VB,2008,2157,,I17,B,7
VB,2008,2160,,I17,B,7
VB,2008,2162,,K15,B,3
VB,2008,2166,,H18,B,7
VB,2008,2167,,H18,B,7
VB,2008,2172,,K15,B,3
VB,2008,2176,,I17,B,6
VB,2008,2177,,I17,B,7
VB,2008,2178,,I17,B,7
VB,2007,2191,,K16,C,1
VB,2008,2196,,H18,B,7
VB,2008,2196,,H18,B,7
VB,2008,2200,,G17,B,8
VB,2008,2201,,G17,B,8
VB,2008,2203,,K15,B,3
VB,2008,2209,,I17,B,7
VB,2008,2211,,G17,B,8
VB,2008,2212,,G17,B,8
VB,2008,2215,,K14,B,2
VB,2008,2215,,K14,B,2
VB,2008,2218,,G17,B,8
VB,2008,2270,,H17,B,7
